time_s,vx_mps,vy_mps,speed_mps,x_m,y_m,dist_from_start_m,path_length_m,true_displacement
944.348577,-187.347562919496,665.160457922438,691.0409134888193,-93684.1129780477,297797.805524364,312186.23608290375,312965.1129393039,
944.448543,-187.333412899439,665.265713438273,691.1383921220743,-93702.840657262,297864.304215687,312255.2899041673,313034.198407504,
944.548545,-187.317551436693,665.375783655693,691.2400440886405,-93721.5735801298,297930.837621183,312324.3784272938,313103.31871165603,
944.648502,-187.288925981668,665.481449264841,691.3340011246372,-93740.2958499615,297997.351869399,312393.44549335976,313172.4176885181,
944.748507,-187.25089519189,665.578713675718,691.4173282818326,-93759.0237773697,298063.908205196,312462.554419311,313241.55871179467,
944.848492,-187.214517281273,665.673717468293,691.4989324712778,-93777.7442395028,298130.46084236,312531.65759123914,313310.6941528937,
944.948483,-187.187135956571,665.764679680058,691.5790862780004,-93796.4626373572,298197.026770745,312600.77283684624,313379.8418299334,
945.048512,-187.162892081103,665.848502249092,691.6532195540781,-93815.1855668345,298263.626738232,312669.92192723457,313449.02350205457,
945.14856,-187.131971813205,665.924033278308,691.7175673440332,-93833.909293106,298330.24732755,312739.09094282414,313518.22524225357,
945.248572,-187.092871897841,665.994563550631,691.7748921390379,-93852.6227806406,298396.851248903,312808.2410008809,313587.4081661243,
945.348619,-187.049505284562,666.064865934376,691.8308485890013,-93871.3386918456,298463.485523774,312877.4207557957,313656.620967829,
945.448628,-187.005336849045,666.134664834496,691.8861089111351,-93890.043117199,298530.10149521,312946.5796190939,313725.81304236193,
945.548597,-186.963268074399,666.204090489868,691.9415826458848,-93908.7357509318,298596.697781725,313015.71618129517,313794.9829775466,
945.648591,-186.928643643699,666.26981147966,691.9955054070906,-93927.429224842,298663.317479402,313084.87534307654,313864.1756800911,
945.748566,-186.896243164112,666.329570461142,692.0442920650303,-93946.1157963713,298729.930791007,313154.02635703894,313933.36036942696,
945.848523,-186.866581130291,666.391374789393,692.0957907233802,-93964.7959016853,298796.538184769,313223.16980077873,314002.53761451744,
945.948526,-186.839309990868,666.461896806728,692.156331801628,-93983.4817568002,298863.182847629,313292.35053691646,314071.7522969851,
946.048509,-186.813581325641,666.540245140256,692.2248280431326,-94002.1612253164,298929.821624208,313361.5237570037,314140.95958769927,
946.148501,-186.78474476103,666.618835805682,692.2927221388117,-94020.8396472275,298996.474245619,313430.70988542394,314210.1799270949,
946.248504,-186.754459220512,666.694747496203,692.3576491797947,-94039.5171677353,299063.141924754,313499.9101228681,314279.4145225914,
946.348524,-186.721607875971,666.766381250883,692.417768413106,-94058.1947058508,299129.828315803,313569.1282310258,314348.6671411787,
946.448532,-186.68610680026,666.832964532185,692.472313568579,-94076.8665852155,299196.51361749,313638.3436178576,314417.91718478943,
946.548552,-186.65069984705,666.898448574324,692.5258294563704,-94095.5371589159,299263.213525459,313707.5725621066,314487.1809418733,
946.648572,-186.61491460151,666.966317194425,692.5815436637214,-94114.2041722945,299329.920102395,313776.8068157532,314556.4501615527,
946.748541,-186.581417934324,667.031658549488,692.635444534615,-94132.8582043781,299396.599324214,313846.0110956159,314625.6895400548,
946.848495,-186.547838335183,667.091230354435,692.6837702756745,-94151.5060852187,299463.274783833,313915.2099570399,314694.92363841145,
946.948454,-186.522161585577,667.156792811408,692.739996648786,-94170.1519372798,299529.959832906,313984.41737352614,314764.1664255373,
947.048469,-186.496692916669,667.229784464769,692.8034365862776,-94188.8056776463,299596.68916967,314053.66942038626,314833.4539887404,
947.148448,-186.459487922638,667.303271593002,692.8641980324111,-94207.4495706483,299663.401809875,314122.9026016295,314902.7228209046,
947.248464,-186.408124785351,667.366984634113,692.9117412525345,-94226.0959342246,299730.146000049,314192.16663726105,314972.02270399686,
947.348535,-186.344929038632,667.430025088631,692.9554610277803,-94244.7468196493,299796.933235829,314261.4731091101,315041.36526228726,
947.448493,-186.268663868998,667.495164784465,692.9976985172331,-94263.3696744092,299863.651461893,314330.7053573258,315110.6338150983,
947.548506,-186.177302972712,667.554333260348,693.0301407564182,-94281.99439365,299930.412614617,314399.9791317083,315179.9442160482,
947.648529,-186.08533979302,667.608383541899,693.0575066048351,-94300.6118068087,299997.186104829,314469.26250104926,315249.2645382331,
947.748519,-186.004606641276,667.668175689642,693.0934327495179,-94319.2144436807,300063.943256408,314538.5258690227,315318.56515428756,
947.848545,-185.93777638273,667.738731706908,693.1434703636068,-94337.8163980829,300130.730962067,314607.81819685135,315387.8950203972,
947.948544,-185.879688529674,667.810587875336,693.1971147417526,-94356.4070854198,300197.507760272,314677.0967572124,315457.21135638066,
948.048568,-185.823537096473,667.871850134203,693.2410801018125,-94374.9967071398,300264.307910361,314746.39729210676,315526.54990329075,
948.148587,-185.768632434861,667.926769898165,693.2792761530628,-94393.579845742,300331.11053145,314815.6982571684,315595.88909296494,
